Pokemon,Move
lycanrocdusk,mudslap
lycanrocdusk,odorsleuth
lycanrocdusk,outrage
lycanrocdusk,playrough
lycanrocdusk,protect
lycanrocdusk,psychicfangs
lycanrocdusk,quickattack
lycanrocdusk,quickguard
lycanrocdusk,rest
lycanrocdusk,return
lycanrocdusk,reversal
lycanrocdusk,roar
lycanrocdusk,rockblast
lycanrocdusk,rockclimb
lycanrocdusk,rockpolish
lycanrocdusk,rockslide
lycanrocdusk,rockthrow
lycanrocdusk,rocktomb
lycanrocdusk,round
lycanrocdusk,sandattack
lycanrocdusk,sandstorm
lycanrocdusk,scaryface
lycanrocdusk,sleeptalk
lycanrocdusk,snarl
lycanrocdusk,snore
lycanrocdusk,stealthrock
lycanrocdusk,stompingtantrum
lycanrocdusk,stoneedge
lycanrocdusk,substitute
lycanrocdusk,suckerpunch
lycanrocdusk,swagger
lycanrocdusk,swordsdance
lycanrocdusk,tackle
lycanrocdusk,tailslap
lycanrocdusk,takedown
lycanrocdusk,taunt
lycanrocdusk,terablast
lycanrocdusk,thrash
lycanrocdusk,throatchop
lycanrocdusk,thunderfang
lycanrocdusk,toxic
lycanrocdusk,trailblaze
lycanrocdusk,workup
lycanrocdusk,zenheadbutt
wishiwashi,aquaring
wishiwashi,aquatail
wishiwashi,attract
wishiwashi,beatup
wishiwashi,brine
wishiwashi,bulldoze
wishiwashi,confide
wishiwashi,covet
wishiwashi,dive
wishiwashi,doubleedge
wishiwashi,doubleteam
wishiwashi,earthquake
wishiwashi,endeavor
wishiwashi,endure
wishiwashi,facade
wishiwashi,feintattack
wishiwashi,flipturn
wishiwashi,frustration
wishiwashi,growl
wishiwashi,hail
wishiwashi,helpinghand
wishiwashi,hiddenpower
wishiwashi,hydropump
wishiwashi,icebeam
wishiwashi,irontail
wishiwashi,liquidation
wishiwashi,mist
wishiwashi,muddywater
wishiwashi,mudshot
wishiwashi,protect
wishiwashi,raindance
wishiwashi,rest
wishiwashi,return
wishiwashi,round
wishiwashi,scald
wishiwashi,scaleshot
wishiwashi,sleeptalk
wishiwashi,snore
wishiwashi,soak
wishiwashi,substitute
wishiwashi,surf
wishiwashi,swagger
wishiwashi,takedown
wishiwashi,tearfullook
wishiwashi,toxic
wishiwashi,uproar
wishiwashi,uturn
wishiwashi,waterfall
wishiwashi,watergun
wishiwashi,waterpulse
wishiwashi,watersport
wishiwashi,whirlpool
mareanie,acidspray
mareanie,afteryou
mareanie,attract
mareanie,bite
mareanie,blizzard
mareanie,brine
mareanie,chillingwater
mareanie,confide
mareanie,covet
mareanie,doubleteam
mareanie,endure
mareanie,facade
mareanie,frostbreath
mareanie,frustration
mareanie,gastroacid
mareanie,gunkshot
mareanie,hail
mareanie,haze
mareanie,hiddenpower
mareanie,hydropump
mareanie,icebeam
mareanie,icespinner
mareanie,icywind
mareanie,infestation
mareanie,irondefense
mareanie,knockoff
mareanie,liquidation
mareanie,lunge
mareanie,magiccoat
mareanie,muddywater
mareanie,mudshot
mareanie,painsplit
mareanie,payback
mareanie,peck
mareanie,pinmissile
mareanie,poisonjab
mareanie,poisonsting
mareanie,pounce
mareanie,protect
mareanie,raindance
mareanie,recover
mareanie,rest
mareanie,return
mareanie,round
mareanie,safeguard
mareanie,scald
mareanie,sleeptalk
mareanie,sludgebomb
mareanie,sludgewave
mareanie,snatch
mareanie,snore
mareanie,spikecannon
mareanie,spite
mareanie,spitup
mareanie,stockpile
mareanie,substitute
mareanie,surf
mareanie,swagger
mareanie,swallow
mareanie,terablast
mareanie,toxic
mareanie,toxicspikes
mareanie,venomdrench
mareanie,venoshock
mareanie,waterpulse
mareanie,wideguard
toxapex,acidspray
toxapex,afteryou
toxapex,attract
toxapex,banefulbunker
toxapex,bite
toxapex,blizzard
toxapex,block
toxapex,bodyslam
toxapex,brine
toxapex,chillingwater
toxapex,confide
toxapex,covet
toxapex,crosspoison
toxapex,doubleteam
toxapex,endure
toxapex,facade
toxapex,frostbreath
toxapex,frustration
toxapex,gastroacid
toxapex,gigaimpact
toxapex,gunkshot
toxapex,hail
toxapex,haze
toxapex,hex
toxapex,hiddenpower
toxapex,hydropump
toxapex,hyperbeam
toxapex,icebeam
toxapex,icespinner
toxapex,icywind
toxapex,infestation
toxapex,irondefense
toxapex,knockoff
toxapex,lightscreen
toxapex,liquidation
toxapex,lunge
toxapex,magiccoat
toxapex,muddywater
toxapex,mudshot
toxapex,painsplit
toxapex,payback
toxapex,peck
toxapex,pinmissile
toxapex,poisonjab
toxapex,poisonsting
toxapex,pounce
toxapex,protect
toxapex,raindance
toxapex,recover
toxapex,rest
toxapex,return
toxapex,round
toxapex,safeguard
toxapex,scald
toxapex,scaryface
toxapex,sleeptalk
toxapex,sludgebomb
toxapex,sludgewave
toxapex,smackdown
toxapex,snatch
toxapex,snore
toxapex,spikecannon
toxapex,spite
toxapex,substitute
toxapex,surf
toxapex,swagger
toxapex,terablast
toxapex,toxic
toxapex,toxicspikes
toxapex,venomdrench
toxapex,venoshock
toxapex,waterpulse
toxapex,wideguard
mudbray,attract
mudbray,bide
mudbray,bodyslam
mudbray,bulldoze
mudbray,closecombat
mudbray,confide
mudbray,counter
mudbray,curse
mudbray,doubleedge
mudbray,doublekick
mudbray,doubleteam
mudbray,earthpower
mudbray,earthquake
mudbray,endeavor
mudbray,endure
mudbray,facade
mudbray,fissure
mudbray,frustration
mudbray,heavyslam
mudbray,hiddenpower
mudbray,highhorsepower
mudbray,irondefense
mudbray,ironhead
mudbray,lowkick
mudbray,lowsweep
mudbray,magnitude
mudbray,megakick
mudbray,mudbomb
mudbray,mudslap
mudbray,mudsport
mudbray,payback
mudbray,protect
mudbray,rest
mudbray,return
mudbray,roar
mudbray,rockslide
mudbray,rocksmash
mudbray,rocktomb
mudbray,rototiller
mudbray,round
mudbray,sandstorm
mudbray,sandtomb
mudbray,sleeptalk
mudbray,smackdown
mudbray,snore
mudbray,stealthrock
mudbray,stomp
mudbray,stompingtantrum
mudbray,stoneedge
mudbray,strength
mudbray,substitute
mudbray,sunnyday
mudbray,superpower
mudbray,swagger
mudbray,takedown
mudbray,terablast
mudbray,toxic
mudsdale,attract
mudsdale,bide
mudsdale,bodypress
mudsdale,bodyslam
mudsdale,bulldoze
mudsdale,closecombat
mudsdale,confide
mudsdale,counter
mudsdale,curse
mudsdale,doubleedge
mudsdale,doublekick
mudsdale,doubleteam
mudsdale,earthpower
mudsdale,earthquake
mudsdale,endeavor
mudsdale,endure
mudsdale,facade
mudsdale,focusblast
mudsdale,frustration
mudsdale,gigaimpact
mudsdale,heavyslam
mudsdale,hiddenpower
mudsdale,highhorsepower
mudsdale,hyperbeam
mudsdale,irondefense
mudsdale,ironhead
mudsdale,lashout
mudsdale,lowkick
mudsdale,lowsweep
mudsdale,megakick
mudsdale,mudshot
mudsdale,mudslap
mudsdale,mudsport
mudsdale,payback
mudsdale,protect
mudsdale,rest
mudsdale,return
mudsdale,revenge
mudsdale,roar
mudsdale,rockslide
mudsdale,rocksmash
mudsdale,rocktomb
mudsdale,rototiller
mudsdale,round
mudsdale,sandstorm
mudsdale,sandtomb
mudsdale,scaryface
mudsdale,sleeptalk
mudsdale,smackdown
mudsdale,snore
mudsdale,stealthrock
mudsdale,stomp
mudsdale,stompingtantrum
mudsdale,stoneedge
mudsdale,strength
mudsdale,substitute
mudsdale,sunnyday
mudsdale,superpower
mudsdale,swagger
mudsdale,takedown
mudsdale,terablast
mudsdale,toxic
dewpider,aquaring
dewpider,attract
dewpider,aurorabeam
dewpider,bite
dewpider,blizzard
dewpider,bubble
dewpider,bubblebeam
dewpider,bugbite
dewpider,bugbuzz
dewpider,chillingwater
dewpider,confide
dewpider,crunch
dewpider,doubleteam
dewpider,endeavor
dewpider,endure
dewpider,entrainment
dewpider,facade
dewpider,frostbreath
dewpider,frustration
dewpider,gigadrain
dewpider,headbutt
dewpider,hiddenpower
dewpider,hydropump
dewpider,icebeam
dewpider,icywind
dewpider,infestation
dewpider,irondefense
dewpider,leechlife
dewpider,liquidation
dewpider,lunge
dewpider,magiccoat
dewpider,magicroom
dewpider,mirrorcoat
dewpider,poisonjab
dewpider,pounce
dewpider,powersplit
dewpider,protect
dewpider,raindance
dewpider,rest
dewpider,return
dewpider,round
dewpider,scald
dewpider,signalbeam
dewpider,skittersmack
dewpider,sleeptalk
dewpider,snore
dewpider,soak
dewpider,spiderweb
dewpider,spitup
dewpider,stickyweb
dewpider,stockpile
dewpider,substitute
dewpider,surf
dewpider,swagger
dewpider,terablast
dewpider,toxic
dewpider,trailblaze
dewpider,waterfall
dewpider,watergun
dewpider,waterpulse
dewpider,watersport
dewpider,wonderroom
dewpider,xscissor
araquanid,aquaring
araquanid,attract
araquanid,bite
araquanid,blizzard
araquanid,bodyslam
araquanid,bubble
araquanid,bubblebeam
araquanid,bugbite
araquanid,bugbuzz
araquanid,chillingwater
araquanid,confide
araquanid,crunch
araquanid,dive
araquanid,doubleteam
araquanid,endeavor
araquanid,endure
araquanid,entrainment
araquanid,facade
araquanid,frostbreath
araquanid,frustration
araquanid,gigadrain
araquanid,gigaimpact
araquanid,headbutt
araquanid,hiddenpower
araquanid,hydropump
araquanid,hyperbeam
araquanid,icebeam
araquanid,icywind
araquanid,infestation
araquanid,irondefense
araquanid,laserfocus
araquanid,leechlife
araquanid,liquidation
araquanid,lunge
araquanid,magiccoat
araquanid,magicroom
araquanid,mirrorcoat
araquanid,poisonjab
araquanid,pounce
araquanid,protect
araquanid,raindance
araquanid,reflect
araquanid,rest
araquanid,return
araquanid,round
araquanid,safeguard
araquanid,scald
araquanid,scaryface
araquanid,signalbeam
araquanid,skittersmack
araquanid,sleeptalk
araquanid,snore
araquanid,soak
araquanid,spiderweb
araquanid,substitute
araquanid,surf
araquanid,swagger
araquanid,terablast
araquanid,toxic
araquanid,trailblaze
araquanid,waterfall
araquanid,watergun
araquanid,waterpulse
araquanid,wideguard
araquanid,wonderroom
araquanid,xscissor
araquanidtotem,aquaring
araquanidtotem,attract
araquanidtotem,bite
araquanidtotem,blizzard
araquanidtotem,bubble
araquanidtotem,bubblebeam
araquanidtotem,bugbite
araquanidtotem,confide
araquanidtotem,crunch
araquanidtotem,doubleteam
araquanidtotem,entrainment
araquanidtotem,facade
araquanidtotem,frostbreath
araquanidtotem,frustration
araquanidtotem,gigadrain
araquanidtotem,hiddenpower
araquanidtotem,icebeam
araquanidtotem,icywind
araquanidtotem,infestation
araquanidtotem,irondefense
araquanidtotem,laserfocus
araquanidtotem,leechlife
araquanidtotem,liquidation
araquanidtotem,lunge
araquanidtotem,magiccoat
araquanidtotem,magicroom
araquanidtotem,mirrorcoat
araquanidtotem,poisonjab
araquanidtotem,protect
araquanidtotem,raindance
araquanidtotem,reflect
araquanidtotem,rest
araquanidtotem,return
araquanidtotem,round
araquanidtotem,safeguard
araquanidtotem,scald
araquanidtotem,signalbeam
araquanidtotem,sleeptalk
araquanidtotem,snore
araquanidtotem,soak
araquanidtotem,spiderweb
araquanidtotem,substitute
araquanidtotem,surf
araquanidtotem,swagger
araquanidtotem,toxic
araquanidtotem,waterfall
araquanidtotem,waterpulse
araquanidtotem,wideguard
araquanidtotem,wonderroom
araquanidtotem,xscissor
fomantis,aromatherapy
fomantis,attract
fomantis,bugbite
fomantis,bulletseed
fomantis,confide
fomantis,defog
fomantis,doubleteam
fomantis,dualchop
fomantis,endure
fomantis,energyball
fomantis,facade
fomantis,falseswipe
fomantis,fling
fomantis,frustration
fomantis,furycutter
fomantis,gigadrain
fomantis,grassknot
fomantis,grassyglide
fomantis,grassyterrain
fomantis,growth
fomantis,hiddenpower
fomantis,ingrain
fomantis,leafage
fomantis,leafblade
fomantis,leafstorm
fomantis,leechlife
fomantis,magicalleaf
fomantis,naturepower
fomantis,payback
fomantis,petalblizzard
fomantis,poisonjab
fomantis,protect
fomantis,razorleaf
fomantis,rest
fomantis,return
fomantis,round
fomantis,safeguard
fomantis,seedbomb
fomantis,signalbeam
fomantis,skittersmack
fomantis,slash
fomantis,sleeptalk
fomantis,snore
fomantis,solarbeam
fomantis,substitute
fomantis,sunnyday
fomantis,superpower
fomantis,swagger
fomantis,sweetscent
fomantis,swordsdance
fomantis,synthesis
fomantis,takedown
fomantis,terablast
fomantis,toxic
fomantis,trailblaze
fomantis,weatherball
fomantis,worryseed
fomantis,xscissor
lurantis,aerialace
lurantis,attract
lurantis,brickbreak
lurantis,bugbite
lurantis,bulletseed
lurantis,confide
lurantis,crosspoison
lurantis,defog
lurantis,doubleteam
lurantis,dualchop
lurantis,endure
lurantis,energyball
lurantis,facade
lurantis,falseswipe
lurantis,fling
lurantis,frustration
lurantis,furycutter
lurantis,gigadrain
lurantis,gigaimpact
lurantis,grassknot
lurantis,grassyglide
lurantis,grassyterrain
lurantis,growth
lurantis,hiddenpower
lurantis,hyperbeam
lurantis,ingrain
lurantis,knockoff
lurantis,laserfocus
lurantis,leafage
lurantis,leafblade
lurantis,leafstorm
lurantis,leechlife
lurantis,lowsweep
lurantis,magicalleaf
lurantis,naturepower
lurantis,nightslash
lurantis,payback
lurantis,petalblizzard
lurantis,poisonjab
lurantis,pollenpuff
lurantis,protect
lurantis,psychocut
lurantis,raindance
lurantis,razorleaf
lurantis,rest
lurantis,return
lurantis,round
lurantis,safeguard
lurantis,scaryface
lurantis,seedbomb
lurantis,signalbeam
lurantis,skittersmack
lurantis,slash
lurantis,sleeptalk
lurantis,snore
lurantis,solarbeam
lurantis,solarblade
lurantis,substitute
lurantis,sunnyday
lurantis,superpower
lurantis,swagger
lurantis,sweetscent
lurantis,swordsdance
lurantis,synthesis
lurantis,takedown
lurantis,terablast
lurantis,toxic
lurantis,trailblaze
lurantis,weatherball
lurantis,worryseed
lurantis,xscissor
lurantistotem,aerialace
lurantistotem,attract
lurantistotem,brickbreak
lurantistotem,bugbite
lurantistotem,confide
lurantistotem,defog
lurantistotem,doubleteam
lurantistotem,dualchop
lurantistotem,energyball
lurantistotem,facade
lurantistotem,falseswipe
lurantistotem,fling
lurantistotem,frustration
lurantistotem,furycutter
lurantistotem,gigadrain
lurantistotem,gigaimpact
lurantistotem,grassknot
lurantistotem,growth
lurantistotem,hiddenpower
lurantistotem,hyperbeam
lurantistotem,ingrain
lurantistotem,knockoff
lurantistotem,laserfocus
lurantistotem,leafage
lurantistotem,leafblade
lurantistotem,leechlife
lurantistotem,lowsweep
lurantistotem,naturepower
lurantistotem,nightslash
lurantistotem,payback
lurantistotem,petalblizzard
lurantistotem,poisonjab
lurantistotem,protect
lurantistotem,razorleaf
lurantistotem,rest
lurantistotem,return
lurantistotem,round
lurantistotem,safeguard
lurantistotem,seedbomb
lurantistotem,signalbeam
lurantistotem,slash
lurantistotem,sleeptalk
lurantistotem,snore
lurantistotem,solarbeam
lurantistotem,solarblade
lurantistotem,substitute
lurantistotem,sunnyday
lurantistotem,superpower
lurantistotem,swagger
lurantistotem,sweetscent
lurantistotem,swordsdance
lurantistotem,synthesis
lurantistotem,toxic
lurantistotem,worryseed
lurantistotem,xscissor
morelull,absorb
morelull,afteryou
morelull,amnesia
morelull,astonish
morelull,attract
morelull,confide
morelull,confuseray
morelull,dazzlinggleam
morelull,doubleteam
morelull,drainingkiss
morelull,dreameater
morelull,endure
morelull,energyball
morelull,facade
morelull,flash
morelull,frustration
morelull,gigadrain
morelull,grassknot
morelull,growth
morelull,hiddenpower
morelull,ingrain
morelull,leechseed
morelull,lightscreen
morelull,magiccoat
morelull,magicroom
morelull,megadrain
morelull,moonblast
morelull,moonlight
morelull,naturepower
morelull,poisonpowder
morelull,pollenpuff
morelull,protect
morelull,recycle
morelull,rest
morelull,return
morelull,round
morelull,safeguard
morelull,seedbomb
morelull,signalbeam
morelull,sleeppowder
morelull,sleeptalk
morelull,sludgebomb
morelull,snore
morelull,solarbeam
morelull,spore
morelull,spotlight
morelull,strengthsap
morelull,stunspore
morelull,substitute
morelull,sunnyday
morelull,swagger
morelull,synthesis
morelull,thunderwave
morelull,toxic
morelull,wonderroom
morelull,worryseed
shiinotic,absorb
shiinotic,afteryou
shiinotic,amnesia
shiinotic,astonish
shiinotic,attract
shiinotic,chargebeam
shiinotic,confide
shiinotic,confuseray
shiinotic,dazzlinggleam
shiinotic,doubleteam
shiinotic,drainingkiss
shiinotic,drainpunch
shiinotic,dreameater
shiinotic,endure
shiinotic,energyball
shiinotic,facade
shiinotic,flash
shiinotic,frustration
shiinotic,gigadrain
shiinotic,gigaimpact
shiinotic,grassknot
shiinotic,hiddenpower
shiinotic,hyperbeam
shiinotic,ingrain
shiinotic,lightscreen
shiinotic,magiccoat
shiinotic,magicroom
shiinotic,megadrain
shiinotic,moonblast
shiinotic,moonlight
shiinotic,naturepower
shiinotic,pollenpuff
shiinotic,protect
shiinotic,raindance
shiinotic,recycle
shiinotic,rest
shiinotic,return
shiinotic,round
shiinotic,safeguard
shiinotic,seedbomb
shiinotic,signalbeam
shiinotic,sleeppowder
shiinotic,sleeptalk
shiinotic,sludgebomb
shiinotic,snore
shiinotic,solarbeam
shiinotic,spore
shiinotic,spotlight
shiinotic,strengthsap
shiinotic,substitute
shiinotic,sunnyday
shiinotic,swagger
shiinotic,synthesis
shiinotic,thunderwave
shiinotic,toxic
shiinotic,weatherball
shiinotic,wonderroom
shiinotic,worryseed
salandit,acidspray
salandit,agility
salandit,attract
salandit,beatup
salandit,belch
salandit,burningjealousy
salandit,confide
salandit,covet
salandit,doubleslap
salandit,doubleteam
salandit,dragonclaw
salandit,dragonpulse
salandit,dragonrage
salandit,ember
salandit,endeavor
salandit,endure
salandit,facade
salandit,fakeout
salandit,fireblast
salandit,firefang
salandit,flameburst
salandit,flamecharge
salandit,flamethrower
salandit,flareblitz
salandit,fling
salandit,foulplay
salandit,frustration
salandit,gunkshot
salandit,heatwave
salandit,helpinghand
salandit,hiddenpower
salandit,incinerate
salandit,irontail
salandit,knockoff
salandit,leechlife
salandit,mudslap
salandit,nastyplot
salandit,overheat
salandit,payback
salandit,poisonfang
salandit,poisongas
salandit,poisonjab
salandit,poisontail
salandit,protect
salandit,rest
salandit,return
salandit,round
salandit,sandattack
salandit,scaleshot
salandit,scaryface
salandit,scratch
salandit,shadowclaw
salandit,skittersmack
salandit,sleeptalk
salandit,sludgebomb
salandit,sludgewave
salandit,smog
salandit,snatch
salandit,snore
salandit,substitute
salandit,sunnyday
salandit,swagger
salandit,sweetscent
salandit,swift
salandit,takedown
salandit,taunt
salandit,temperflare
salandit,terablast
salandit,thief
salandit,thunderwave
salandit,torment
salandit,toxic
salandit,toxicspikes
salandit,trailblaze
salandit,venomdrench
salandit,venoshock
salandit,willowisp
salazzle,acidspray
salazzle,acrobatics
salazzle,agility
salazzle,attract
salazzle,beatup
salazzle,bodyslam
salazzle,breakingswipe
salazzle,burningjealousy
salazzle,captivate
salazzle,confide
salazzle,corrosivegas
salazzle,covet
salazzle,crosspoison
salazzle,disable
salazzle,doubleslap
salazzle,doubleteam
salazzle,dragoncheer
salazzle,dragonclaw
salazzle,dragondance
salazzle,dragonpulse
salazzle,dragonrage
salazzle,dragontail
salazzle,ember
salazzle,encore
salazzle,endeavor
salazzle,endure
salazzle,facade
salazzle,fakeout
salazzle,faketears
salazzle,fireblast
salazzle,firefang
salazzle,firelash
salazzle,flameburst
salazzle,flamecharge
salazzle,flamethrower
salazzle,flareblitz
salazzle,fling
salazzle,foulplay
salazzle,frustration
salazzle,gigaimpact
salazzle,gunkshot
salazzle,heatwave
salazzle,helpinghand
salazzle,hiddenpower
salazzle,hyperbeam
salazzle,hypervoice
salazzle,incinerate
salazzle,irontail
salazzle,knockoff
salazzle,laserfocus
salazzle,leechlife
salazzle,mudslap
salazzle,nastyplot
salazzle,overheat
salazzle,payback
salazzle,poisonfang
salazzle,poisongas
salazzle,poisonjab
salazzle,poisontail
salazzle,pound
salazzle,protect
salazzle,rest
salazzle,return
salazzle,round
salazzle,scaleshot
salazzle,scaryface
salazzle,scratch
salazzle,shadowclaw
salazzle,skittersmack
salazzle,sleeptalk
salazzle,sludgebomb
salazzle,sludgewave
salazzle,smog
salazzle,snatch
salazzle,snore
salazzle,substitute
salazzle,sunnyday
salazzle,swagger
salazzle,sweetscent
salazzle,swift
salazzle,takedown
salazzle,taunt
salazzle,temperflare
salazzle,terablast
salazzle,thief
salazzle,thunderwave
salazzle,torment
salazzle,toxic
salazzle,toxicspikes
salazzle,trailblaze
salazzle,venomdrench
salazzle,venoshock
salazzle,willowisp
salazzletotem,acrobatics
salazzletotem,attract
salazzletotem,captivate
salazzletotem,confide
salazzletotem,covet
salazzletotem,disable
salazzletotem,doubleslap
salazzletotem,doubleteam
salazzletotem,dragonclaw
salazzletotem,dragonpulse
salazzletotem,dragonrage
salazzletotem,dragontail
salazzletotem,ember
salazzletotem,encore
salazzletotem,facade
salazzletotem,fireblast
salazzletotem,flameburst
salazzletotem,flamecharge
salazzletotem,flamethrower
salazzletotem,fling
salazzletotem,foulplay
salazzletotem,frustration
salazzletotem,gunkshot
salazzletotem,heatwave
salazzletotem,helpinghand
salazzletotem,hiddenpower
salazzletotem,irontail
salazzletotem,knockoff
salazzletotem,laserfocus
salazzletotem,leechlife
salazzletotem,nastyplot
salazzletotem,overheat
salazzletotem,payback
salazzletotem,poisongas
salazzletotem,poisonjab
salazzletotem,pound
salazzletotem,protect
salazzletotem,rest
salazzletotem,return
salazzletotem,round
salazzletotem,shadowclaw
salazzletotem,sleeptalk
salazzletotem,sludgebomb
salazzletotem,sludgewave
salazzletotem,smog
salazzletotem,snatch
salazzletotem,snore
salazzletotem,substitute
salazzletotem,swagger
salazzletotem,sweetscent
salazzletotem,taunt
salazzletotem,thief
salazzletotem,torment
salazzletotem,toxic
salazzletotem,venomdrench
salazzletotem,venoshock
salazzletotem,willowisp
stufful,aerialace
stufful,attract
stufful,babydolleyes
stufful,bide
stufful,bind
stufful,brickbreak
stufful,brutalswing
stufful,bulkup
stufful,bulldoze
stufful,charm
stufful,coaching
stufful,confide
stufful,defensecurl
stufful,doubleedge
stufful,doubleteam
stufful,dualchop
stufful,earthquake
stufful,endure
stufful,facade
stufful,flail
stufful,fling
stufful,focusblast
stufful,focuspunch
stufful,forcepalm
stufful,frustration
stufful,hammerarm
stufful,hiddenpower
stufful,icepunch
stufful,ironhead
stufful,leer
stufful,lowsweep
stufful,megakick
stufful,megapunch
stufful,painsplit
stufful,payback
stufful,protect
stufful,rest
stufful,return
stufful,roar
stufful,rockslide
stufful,rocktomb
stufful,roleplay
stufful,rollout
stufful,round
stufful,sleeptalk
stufful,snore
stufful,stomp
stufful,stompingtantrum
stufful,strength
stufful,substitute
stufful,superpower
stufful,swagger
stufful,swordsdance
stufful,tackle
stufful,takedown
stufful,taunt
stufful,thrash
stufful,thunderpunch
stufful,toxic
stufful,wideguard
stufful,workup
stufful,zenheadbutt
bewear,aerialace
bewear,attract
bewear,babydolleyes
bewear,bide
bewear,bind
bewear,bodypress
bewear,bodyslam
bewear,brickbreak
bewear,brutalswing
bewear,bulkup
bewear,bulldoze
bewear,charm
bewear,closecombat
bewear,coaching
bewear,confide
bewear,darkestlariat
bewear,doubleedge
bewear,doubleteam
bewear,dragonclaw
bewear,drainpunch
bewear,dualchop
bewear,earthquake
bewear,endure
bewear,facade
bewear,flail
bewear,fling
bewear,focusblast
bewear,focuspunch
bewear,frustration
bewear,gigaimpact
bewear,hammerarm
bewear,hiddenpower
bewear,highhorsepower
bewear,hyperbeam
bewear,icepunch
bewear,ironhead
bewear,leer
bewear,lowkick
bewear,lowsweep
bewear,megakick
bewear,megapunch
bewear,painsplit
bewear,payback
bewear,protect
bewear,rest
bewear,return
bewear,revenge
bewear,reversal
bewear,roar
bewear,rockslide
bewear,rocktomb
bewear,roleplay
bewear,round
bewear,shadowclaw
bewear,sleeptalk
bewear,snore
bewear,stompingtantrum
bewear,strength
bewear,substitute
bewear,superpower
bewear,swagger
bewear,swordsdance
bewear,tackle
bewear,takedown
bewear,taunt
bewear,thrash
bewear,thunderpunch
bewear,toxic
bewear,workup
bewear,zenheadbutt
bounsweet,acupressure
bounsweet,aromatherapy
bounsweet,aromaticmist
bounsweet,attract
bounsweet,bounce
bounsweet,bulletseed
bounsweet,charm
bounsweet,confide
bounsweet,covet
bounsweet,dazzlinggleam
bounsweet,doubleteam
bounsweet,drainingkiss
bounsweet,endeavor
bounsweet,endure
bounsweet,energyball
bounsweet,facade
bounsweet,feint
bounsweet,flail
bounsweet,frustration
bounsweet,gigadrain
bounsweet,grassknot
bounsweet,grasswhistle
bounsweet,grassyglide
bounsweet,grassyterrain
bounsweet,helpinghand
bounsweet,hiddenpower
bounsweet,leafstorm
bounsweet,lightscreen
bounsweet,magicalleaf
bounsweet,naturepower
bounsweet,playnice
bounsweet,playrough
bounsweet,protect
bounsweet,rapidspin
bounsweet,razorleaf
bounsweet,reflect
bounsweet,rest
bounsweet,return
bounsweet,round
bounsweet,safeguard
bounsweet,seedbomb
bounsweet,sleeptalk
bounsweet,snore
bounsweet,solarbeam
bounsweet,splash
bounsweet,substitute
bounsweet,sunnyday
bounsweet,swagger
bounsweet,sweetscent
bounsweet,swift
bounsweet,synthesis
bounsweet,takedown
bounsweet,teeterdance
bounsweet,terablast
bounsweet,toxic
bounsweet,trailblaze
bounsweet,worryseed
bounsweet,zenheadbutt
steenee,aromatherapy
steenee,aromaticmist
steenee,attract
steenee,bounce
steenee,bulletseed
steenee,captivate
steenee,celebrate
steenee,charm
steenee,confide
steenee,covet
steenee,dazzlinggleam
steenee,doubleslap
steenee,doubleteam
steenee,drainingkiss
steenee,endeavor
steenee,endure
steenee,energyball
steenee,facade
steenee,flail
steenee,fling
steenee,frustration
steenee,gigadrain
steenee,grassknot
steenee,grassyglide
steenee,grassyterrain
steenee,helpinghand
steenee,hiddenpower
steenee,knockoff
steenee,leafstorm
steenee,lightscreen
steenee,lowsweep
steenee,magicalleaf
steenee,naturepower
steenee,payback
steenee,petalblizzard
steenee,playnice
steenee,playrough
steenee,protect
steenee,rapidspin
steenee,razorleaf
steenee,reflect
steenee,rest
steenee,return
steenee,round
steenee,safeguard
steenee,seedbomb
steenee,sleeptalk
steenee,snore
steenee,solarbeam
steenee,splash
steenee,stomp
steenee,substitute
steenee,sunnyday
steenee,swagger
steenee,sweetscent
steenee,swift
steenee,synthesis
steenee,takedown
steenee,teeterdance
steenee,terablast
steenee,toxic
steenee,trailblaze
steenee,tripleaxel
steenee,worryseed
steenee,zenheadbutt
tsareena,acrobatics
tsareena,aromatherapy
tsareena,aromaticmist
tsareena,attract
tsareena,bounce
tsareena,bulletseed
tsareena,captivate
tsareena,charm
tsareena,confide
tsareena,covet
tsareena,dazzlinggleam
tsareena,doubleslap
tsareena,doubleteam
tsareena,drainingkiss
tsareena,endeavor
tsareena,endure
tsareena,energyball
tsareena,facade
tsareena,flail
tsareena,fling
tsareena,frustration
tsareena,gigadrain
tsareena,gigaimpact
tsareena,grassknot
tsareena,grassyglide
tsareena,grassyterrain
tsareena,helpinghand
tsareena,hiddenpower
tsareena,highjumpkick
tsareena,hyperbeam
tsareena,knockoff
tsareena,laserfocus
tsareena,leafstorm
tsareena,lightscreen
tsareena,lowkick
tsareena,lowsweep
tsareena,magicalleaf
tsareena,megakick
tsareena,naturepower
tsareena,payback
tsareena,petalblizzard
tsareena,playnice
tsareena,playrough
tsareena,powerwhip
tsareena,protect
tsareena,punishment
tsareena,rapidspin
tsareena,razorleaf
tsareena,reflect
tsareena,rest
tsareena,return
tsareena,round
tsareena,safeguard
tsareena,seedbomb
tsareena,sleeptalk
tsareena,snore
tsareena,solarbeam
tsareena,solarblade
tsareena,splash
tsareena,stomp
tsareena,substitute
tsareena,sunnyday
tsareena,swagger
tsareena,sweetscent
tsareena,swift
tsareena,synthesis
tsareena,takedown
tsareena,taunt
